transcript,XIST_r,XIST_perct,NEAT1_r,NEAT1_perct,Bruseq_stability,total_expression,Xsimi_p0.05,Xsimi_p0.01,Xsimi_p0.001,Nsimi_p0.05,Nsimi_p0.01,Nsimi_p0.001,semi_extract
RPS2_chr16_1962058_1964841_-_ENSG00000140988.16_ENSG00000140988.16.unspliced,0.185164414,68.65695793,-0.048269259,3.281378179,0.313679602,5.657065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS20_chr8_56067254_56074510_-_ENSG00000008988.11_ENSG00000008988.11.unspliced,0.133553017,52.49190939,0.272364069,50.77932732,0.150493075,0.138078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS21_chr20_62387103_62388520_+_ENSG00000171858.18_ENSG00000171858.18.unspliced,-0.090926091,1.181229773,0.137699494,23.72436423,0.104238315,0.96391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS23_chr5_82273320_82278396_-_ENSG00000186468.13_ENSG00000186468.13.unspliced,0.100682823,40.97087379,-0.005314922,6.004922067,0.130134937,1.078608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS24_chr10_78033760_78056813_+_ENSG00000138326.21_ENSG00000138326.21.unspliced,0.102906267,41.73139159,0.124011376,21.34536505,0.200259499,0.3485785,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPS25_chr11_119015712_119018691_-_ENSG00000118181.11_ENSG00000118181.11.unspliced,0.054630603,25.74433657,-0.018809133,5.004101723,0.160351721,0.7324335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS26_chr12_56041351_56044697_+_ENSG00000197728.11_ENSG00000197728.11.unspliced,0.060110345,27.60517799,0.088115182,15.68498769,0.078365403,0.421105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS27_chr1_153990762_153992155_+_ENSG00000177954.14_ENSG00000177954.14.unspliced,0.003639578,11.90938511,-0.003785072,6.168990976,0.085394738,3.079235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS27A_chr2_55231903_55235853_+_ENSG00000143947.15_ENSG00000143947.15.unspliced,0.077778241,33.3171521,0.068273763,13.25676784,0.104731737,1.0014415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS28_chr19_8321158_8323340_+_ENSG00000233927.5_ENSG00000233927.5.unspliced,0.181957643,67.73462783,0.063418813,12.64971288,0.079703515,0.2835365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS29_chr14_49570984_49599164_-_ENSG00000213741.11_ENSG00000213741.11.unspliced,0.050253673,24.43365696,0.11356427,19.49138638,0.224413585,0.3222075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS2P29_chr6_43538822_43539703_-_ENSG00000219470.1_ENST00000402069.1.monoexonic.unspliced,-0.038813236,4.951456311,-0.121697946,0.721903199,1.594521034,0.470087,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS3_chr11_75399515_75422280_+_ENSG00000149273.15_ENSG00000149273.15.unspliced,0.02065687,16.29449838,0.402416873,72.96144381,0.306649458,0.686965,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS3A_chr4_151099624_151104642_+_ENSG00000145425.10_ENSG00000145425.10.unspliced,0.089236238,37.41100324,0.252313772,46.59557014,0.158406907,2.208265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS3AP2_chr16_1477830_1478583_+_ENSG00000219027.2_ENST00000407190.2.monoexonic.unspliced,NA,NA,NA,NA,0.08327196,0.1945365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS3AP37_chr10_68674356_68675100_+_ENSG00000227583.1_ENST00000419176.1.monoexonic.unspliced,0.02139142,16.56957929,0.198948921,35.55373257,0.655189477,0.2788345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS3P2_chr20_38537758_38538458_+_ENSG00000231307.1_ENST00000421346.1.monoexonic.unspliced,-0.077783447,1.893203883,-0.089388477,1.525840853,4.698456,0.3728535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS4X_chrX_72255679_72277248_-_ENSG00000198034.11_ENSG00000198034.11.unspliced,0.00266948,11.71521036,0.024556351,8.285479902,0.072642165,0.2505725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS5_chr19_58386400_58394806_+_ENSG00000083845.9_ENSG00000083845.9.unspliced,0.007646348,12.81553398,-0.05315475,2.986054143,0.233656055,1.1248485,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPS6_chr9_19375715_19380236_-_ENSG00000137154.13_ENSG00000137154.13.unspliced,-0.037105008,5.129449838,0.031854507,9.073010664,0.126520735,1.844285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS6KA1_chr1_26529761_26575030_+_ENSG00000117676.14_ENSG00000117676.14.unspliced,0.059073846,27.15210356,0.481437921,84.11812961,0.346661378,0.2153615,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
RPS6KA3_chrX_20149911_20267519_-_ENSG00000177189.14_ENSG00000177189.14.unspliced,0.24056726,82.92880259,0.634288336,97.53896637,0.557437425,0.1375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS6KA4_chr11_64359148_64372215_+_ENSG00000162302.13_ENSG00000162302.13.unspliced,0.166301228,63.52750809,0.543252218,91.32075472,0.378469427,0.146295,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPS6KB1_chr17_59893046_59950574_+_ENSG00000108443.14_ENSG00000108443.14.unspliced,0.216698429,77.34627832,0.517575945,88.23625923,0.923638519,0.1289165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS6KB2_chr11_67428460_67435401_+_ENSG00000175634.15_ENSG00000175634.15.unspliced,0.269041619,87.52427184,0.344993874,63.4290402,0.269621373,0.3165245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS6KC1_chr1_213051233_213274774_+_ENSG00000136643.12_ENSG00000136643.12.unspliced,0.157072171,60.46925566,0.314265894,58.52337982,0.443603632,0.1707135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPS6KL1_chr14_74903951_74923302_-_ENSG00000198208.12_ENSG00000198208.12.unspliced,0.01047192,13.36569579,0.135818729,23.33059885,0.084118798,0.1768895,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPS6P25_chr19_12894133_12894880_+_ENSG00000240616.1_ENST00000464444.1.monoexonic.unspliced,0.055454321,25.98705502,NA,NA,0.188236301,0.2715975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS7_chr2_3575260_3580920_+_ENSG00000171863.15_ENSG00000171863.15.unspliced,0.210869444,75.88996764,0.002776419,6.61197703,0.073240602,0.8987795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS8_chr1_44775251_44778779_+_ENSG00000142937.12_ENSG00000142937.12.unspliced,0.115922202,46.16504854,0.044820778,10.56603774,0.316562317,6.205045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS8P4_chr10_119638456_119639082_+_ENSG00000227437.1_ENST00000454541.1.monoexonic.unspliced,-0.156392609,0.161812298,NA,NA,0.689891224,0.204825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPS9_chr19_54200809_54249003_+_ENSG00000170889.14_ENSG00000170889.14.unspliced,0.04749724,23.78640777,0.304744874,56.84987695,0.235792314,0.419844,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPSA_chr3_39406716_39426255_+_ENSG00000168028.15_ENSG00000168028.15.unspliced,-0.104705401,0.67961165,0.229497245,42.14930271,0.221375796,0.801069,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPSAP13_chr14_55004813_55005687_-_ENSG00000233924.1_ENST00000415189.1.monoexonic.unspliced,0.011225027,13.57605178,NA,NA,8.172309386,0.1848745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPSAP16_chr1_179968686_179969506_+_ENSG00000235145.2_ENST00000447583.2.monoexonic.unspliced,0.193847564,71.10032362,NA,NA,0,0.2977685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPSAP6_chr10_74371535_74372416_+_ENSG00000214629.3_ENST00000417882.1.monoexonic.unspliced,-0.186781947,0.01618123,NA,NA,0.411805954,0.2743195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPUSD1_chr16_784974_788397_-_ENSG00000007376.8_ENSG00000007376.8.unspliced,0.074187449,32.03883495,0.313908506,58.3757178,0.248978418,0.7198395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RPUSD2_chr15_40569299_40574949_+_ENSG00000166133.18_ENSG00000166133.18.unspliced,0.028856102,18.65695793,-0.09658545,1.296144381,0.084334746,0.161688,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPUSD3_chr3_9837849_9844602_-_ENSG00000156990.14_ENSG00000156990.14.unspliced,0.171681278,64.98381877,0.213625125,38.81870386,0.128519638,0.287754,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RPUSD4_chr11_126202096_126211692_-_ENSG00000165526.9_ENSG00000165526.9.unspliced,0.098461465,40.45307443,0.215877465,39.24528302,0.431037647,0.440282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RREB1_chr6_7107597_7251980_+_ENSG00000124782.21_ENSG00000124782.21.unspliced,0.397444978,98.41423948,0.659451113,98.52337982,0.294398544,0.290759,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
RRM1_chr11_4094707_4138932_+_ENSG00000167325.15_ENSG00000167325.15.unspliced,0.163149378,62.57281553,0.123474978,21.21410993,0.34761776,0.172296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RRM2_chr2_10120698_10211725_+_ENSG00000171848.16_ENSG00000171848.16.unspliced,0.273899318,88.36569579,0.612662711,96.78424938,0.231130136,0.2507425,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
RRN3_chr16_15060033_15094311_-_ENSG00000085721.13_ENSG00000085721.13.unspliced,0.202241349,73.6407767,0.048832205,11.00902379,0.400503435,0.2085895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RRN3P3_chr16_22418672_22437715_-_ENSG00000290865.1_ENSG00000290865.1.unspliced,0.051397202,24.78964401,0.190921106,33.94585726,0.04345995,0.2132025,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RRP1_chr21_43789513_43805293_+_ENSG00000160214.13_ENSG00000160214.13.unspliced,0.180698088,67.31391586,0.761872899,99.91796555,0.445972112,0.7890325,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RRP15_chr1_218285293_218337983_+_ENSG00000067533.6_ENSG00000067533.6.unspliced,0.120455539,47.75080906,0.235373495,43.34700574,0.139803417,0.2484975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RRP1B_chr21_43659560_43696079_+_ENSG00000160208.13_ENSG00000160208.13.unspliced,0.089076217,37.29773463,0.304296917,56.73502871,0.613730624,0.2888575,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RRP36_chr6_43021623_43034156_+_ENSG00000124541.7_ENSG00000124541.7.unspliced,0.148775425,57.76699029,0.419149172,75.40607055,0.725785505,0.9314605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RRP7A_chr22_42507982_42519800_-_ENSG00000189306.12_ENSG00000189306.12.unspliced,0.121166841,47.94498382,0.455278617,80.63986874,0.19340695,0.5250255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RRP7BP_chr22_42555212_42582039_-_ENSG00000291035.2_ENSG00000291035.2.unspliced,0.107081007,42.96116505,0.592911132,95.52091879,0.188452695,0.2683115,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RRP7BP_chr22_42574733_42582001_-_ENSG00000182841.15_ENSG00000182841.15.unspliced,-0.01623255,8.155339806,0.418128673,75.29122231,0.086639221,0.359338,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RRP8_chr11_6595072_6603616_-_ENSG00000132275.11_ENSG00000132275.11.unspliced,0.150413684,58.38187702,0.222258473,40.7219032,0.198898375,0.391527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RRP9_chr3_51933429_51941904_-_ENSG00000114767.7_ENSG00000114767.7.unspliced,0.039099783,21.48867314,-0.004002523,6.152584085,0.241428843,0.1701545,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RSAD1_chr17_50478860_50485974_+_ENSG00000136444.10_ENSG00000136444.10.unspliced,-0.000968287,10.98705502,0.354345453,65.08613618,0.712725746,0.3549415,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RSBN1_chr1_113761832_113812476_-_ENSG00000081019.14_ENSG00000081019.14.unspliced,0.020287067,16.197411,0.254259431,47.05496308,0.244813063,0.1431975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RSBN1L_chr7_77696459_77783022_+_ENSG00000187257.16_ENSG00000187257.16.unspliced,0.158035629,60.79288026,0.392342447,71.33716161,0.336030609,0.1417665,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RSC1A1_chr1_15659713_15662033_+_ENSG00000215695.2_ENST00000345034.2.monoexonic.unspliced,0.083659167,35.24271845,0.241011505,44.44626743,1.670920105,1.86786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RSF1_chr11_77660009_77820869_-_ENSG00000048649.14_ENSG00000048649.14.unspliced,0.312586884,93.33333333,0.6466674,98.09680066,0.314787071,0.1651275,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RSL1D1_chr16_11833850_11851580_-_ENSG00000171490.13_ENSG00000171490.13.unspliced,0.151463378,58.62459547,0.140996989,24.31501231,0.23156626,0.678181,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RSL24D1_chr15_55180806_55197049_-_ENSG00000137876.11_ENSG00000137876.11.unspliced,-0.021677138,7.427184466,0.096929063,16.86628384,0.15130278,0.6651525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RSRC2_chr12_122503454_122527000_-_ENSG00000111011.18_ENSG00000111011.18.unspliced,0.141103945,55.24271845,0.13698172,23.609516,0.204055891,0.584524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RTCA_chr1_100266216_100292769_+_ENSG00000137996.13_ENSG00000137996.13.unspliced,0.189355938,69.85436893,0.286817534,53.37161608,0.422093837,0.289171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RTEL1_chr20_63657810_63696253_+_ENSG00000258366.12_ENSG00000258366.12.unspliced,0.244295455,83.49514563,0.625602997,97.30926989,0.385657559,0.2425105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RTF2_chr20_56468585_56519449_+_ENSG00000022277.13_ENSG00000022277.13.unspliced,0.062412838,28.34951456,0.245081866,45.16817063,0.442442308,0.140169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RTL10_chr22_19846138_19854896_-_ENSG00000215012.9_ENSG00000215012.9.unspliced,0.219153202,78.0420712,0.525001887,89.33552092,0.382837576,2.74731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RTN3_chr11_63681446_63759891_+_ENSG00000133318.14_ENSG00000133318.14.unspliced,0.072830929,31.5210356,0.353779654,64.90566038,0.291787308,0.148676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RTN4_chr2_54972187_55112621_-_ENSG00000115310.19_ENSG00000115310.19.unspliced,0.061677389,28.07443366,0.596082948,95.76702215,0.189422769,0.3741865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RUFY2_chr10_68341107_68407294_-_ENSG00000204130.14_ENSG00000204130.14.unspliced,0.276822279,88.67313916,0.580204774,94.70057424,0.592842143,0.1286655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RUSC1_chr1_155320894_155331114_+_ENSG00000160753.17_ENSG00000160753.17.unspliced,0.124092001,48.98058252,0.202705943,36.32485644,0.334825963,0.1617455,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RUSF1_chr16_31489471_31509309_-_ENSG00000140688.18_ENSG00000140688.18.unspliced,0.27491479,88.49514563,0.233050172,42.75635767,0.089569509,0.2219625,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RUVBL2_chr19_48993562_49015970_+_ENSG00000183207.15_ENSG00000183207.15.unspliced,-0.089211909,1.262135922,0.217221184,39.60623462,0.201781153,0.2645905,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RWDD2A_chr6_83193357_83198935_+_ENSG00000013392.8_ENSG00000013392.8.unspliced,0.111811437,44.54692557,0.190264219,33.84741591,0.147243501,0.267608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RWDD3_chr1_95234210_95247225_+_ENSG00000122481.17_ENSG00000122481.17.unspliced,0.09111218,37.89644013,0.078254859,14.35602953,0.244395116,0.3852385,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
RWDD4_chr4_183639635_183659203_-_ENSG00000182552.15_ENSG00000182552.15.unspliced,0.056943979,26.44012945,-0.083703397,1.739130435,0.307617867,0.214089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RXRB_chr6_33193588_33200665_-_ENSG00000204231.11_ENSG00000204231.11.unspliced,0.109774304,43.89967638,0.089002588,15.88187039,0.597359177,0.1735545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RYBP_chr3_72371825_72446621_-_ENSG00000163602.12_ENSG00000163602.12.unspliced,0.40204547,98.60841424,0.37339333,68.41673503,0.357332264,0.29254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
S100A13_chr1_153618779_153634412_-_ENSG00000189171.16_ENSG00000189171.16.unspliced,-0.005524894,10.11326861,0.392360333,71.3535685,0.132269185,0.131311,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
S100P_chr4_6693878_6697170_+_ENSG00000163993.7_ENSG00000163993.7.unspliced,-0.021501927,7.443365696,-0.072960776,2.116488925,0.061203224,0.125408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
S100PBP_chr1_32816767_32858875_+_ENSG00000116497.18_ENSG00000116497.18.unspliced,0.186229717,68.94822006,0.519045601,88.44954881,0.317324905,0.277334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAAL1_chr11_18069935_18106087_-_ENSG00000166788.10_ENSG00000166788.10.unspliced,0.198823098,72.54045307,0.175582208,30.94339623,0.419007394,0.137509,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAC3D1_chr11_65040901_65044828_+_ENSG00000168061.17_ENSG00000168061.17.unspliced,0.03169664,19.41747573,0.164792622,29.13863823,0.171191982,0.3537905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SACM1L_chr3_45689056_45745412_+_ENSG00000211456.14_ENSG00000211456.14.unspliced,0.068532684,30.21035599,0.412307933,74.38884331,0.662341182,0.212634,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SAE1_chr19_47113274_47210636_+_ENSG00000142230.13_ENSG00000142230.13.unspliced,0.057847874,26.66666667,0.329147913,60.902379,0.404872532,0.1890705,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SAFB_chr19_5623035_5668478_+_ENSG00000160633.13_ENSG00000160633.13.unspliced,0.220866537,78.49514563,0.52284838,88.97456932,0.794971968,0.3498625,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
SAFB2_chr19_5586981_5624046_-_ENSG00000130254.13_ENSG00000130254.13.unspliced,0.211898403,76.13268608,0.499657924,86.15258409,0.76243833,0.41989,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SAGE1_chrX_135890182_135913062_+_ENSG00000181433.12_ENSG00000181433.12.unspliced,-0.070246761,2.362459547,0.153025831,26.8416735,0.415616008,0.176428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAMD1_chr19_14087851_14091036_-_ENSG00000141858.12_ENSG00000141858.12.unspliced,0.228797761,80.4368932,0.097875489,17.03035275,0.167425977,0.648148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAMD10_chr20_63974116_63980008_-_ENSG00000130590.14_ENSG00000130590.14.unspliced,0.04238919,22.41100324,0.206313466,37.03035275,0.055463594,0.18527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAMD4A-AS1_chr14_54683694_54729339_-_ENSG00000285774.6_ENSG00000285774.6.unspliced,0.107920309,43.3171521,NA,NA,0.187682038,0.1761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAMD4B_chr19_39342421_39385710_+_ENSG00000179134.16_ENSG00000179134.16.unspliced,0.32919878,94.87055016,0.375536033,68.67924528,0.462166729,0.1712435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAMSN1_chr21_14485228_14658821_-_ENSG00000155307.19_ENSG00000155307.19.unspliced,0.06463999,28.99676375,0.130396952,22.42821985,0.077570946,0.3255155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAP18_chr13_21140119_21149097_+_ENSG00000150459.13_ENSG00000150459.13.unspliced,-0.057073337,3.155339806,0.102490918,17.68662838,0.212200377,0.212206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAP30_chr4_173369969_173377532_+_ENSG00000164105.4_ENSG00000164105.4.unspliced,0.034175286,20.17799353,0.067885012,13.17473339,0.403154625,0.5601375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAP30BP_chr17_75667251_75708062_+_ENSG00000161526.15_ENSG00000161526.15.unspliced,-0.041443749,4.627831715,0.49952945,86.1197703,0.36306384,0.2026315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAP30L_chr5_154445997_154461053_+_ENSG00000164576.12_ENSG00000164576.12.unspliced,0.06876878,30.27508091,0.250139716,46.13617719,0.285805619,0.133292,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAPCD2_chr9_137062127_137070557_-_ENSG00000186193.9_ENSG00000186193.9.unspliced,0.137490633,54.11003236,0.17722741,31.28794094,0.07390747,0.6206365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAR1A_chr10_70147289_70170523_-_ENSG00000079332.16_ENSG00000079332.16.unspliced,0.306537249,92.7184466,0.548884933,92.02625103,0.641096841,0.3125615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SARAF_chr8_30063003_30083208_-_ENSG00000133872.14_ENSG00000133872.14.unspliced,0.15899624,61.197411,0.281228244,52.45283019,0.184685564,0.145653,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SARNP_chr12_55752463_55817724_-_ENSG00000205323.9_ENSG00000205323.9.unspliced,0.066037236,29.44983819,0.338230932,62.32977851,0.397104549,0.1688475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SARS1_chr1_109213918_109238182_+_ENSG00000031698.13_ENSG00000031698.13.unspliced,0.050283881,24.44983819,0.396863831,72.0754717,0.365730543,0.6939675,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SARS2_chr19_38915266_38930763_-_ENSG00000104835.15_ENSG00000104835.15.unspliced,0.16441618,62.86407767,0.300308121,55.99671862,0.458018367,0.1515225,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SART3_chr12_108522214_108561400_-_ENSG00000075856.12_ENSG00000075856.12.unspliced,0.226534685,79.8381877,0.143968829,24.92206727,0.472305123,0.315095,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SASS6_chr1_100083563_100132955_-_ENSG00000156876.10_ENSG00000156876.10.unspliced,0.298369639,91.66666667,0.311514514,58.06398687,0.65903595,0.2161615,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAT1_chrX_23783173_23786210_+_ENSG00000130066.17_ENSG00000130066.17.unspliced,-0.020362955,7.621359223,0.056605095,11.82936833,0.31614709,0.9276755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SATB2_chr2_199269505_199471266_-_ENSG00000119042.18_ENSG00000119042.18.unspliced,0.28599106,90.06472492,0.496729387,85.80803938,0.249555872,0.1998315,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SATB2-AS1_chr2_199457671_199477035_+_ENSG00000225953.6_ENSG00000225953.6.unspliced,0.092454496,38.39805825,0.454949049,80.60705496,0.182480296,0.219783,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SBDS_chr7_66987680_66995693_-_ENSG00000126524.12_ENSG00000126524.12.unspliced,0.058625592,26.94174757,-0.072390995,2.165709598,0.165598425,0.4649675,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SBDSP1_chr7_72829374_72837399_+_ENSG00000291152.2_ENSG00000291152.2.unspliced,0.078701226,33.65695793,0.125401667,21.52584085,0.25729246,0.637915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SBNO1_chr12_123289109_123364847_-_ENSG00000139697.14_ENSG00000139697.14.unspliced,0.38873642,98.10679612,0.306729405,57.292863,0.373676255,0.2056015,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SCAF1_chr19_49642209_49658642_+_ENSG00000126461.15_ENSG00000126461.15.unspliced,0.197733234,72.20064725,0.40561285,73.38802297,0.702111573,0.2333275,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SCAF11_chr12_45919131_45992120_-_ENSG00000139218.18_ENSG00000139218.18.unspliced,0.05971941,27.4433657,0.394103319,71.64889253,0.457351216,0.2393955,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SCAF4_chr21_31671000_31732118_-_ENSG00000156304.15_ENSG00000156304.15.unspliced,0.275705667,88.57605178,0.371957905,68.18703856,0.357379724,0.383789,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
SCAF8_chr6_154733378_154834244_+_ENSG00000213079.10_ENSG00000213079.10.unspliced,0.313762742,93.51132686,0.569711011,93.79819524,0.333521304,0.2873305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SCAMP4_chr19_1905214_1926013_+_ENSG00000227500.11_ENSG00000227500.11.unspliced,0.004419575,12.13592233,0.508112016,87.00574241,0.683242121,0.1462075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SCAND2P_chr15_84631963_84642066_+_ENSG00000176700.23_ENSG00000176700.23.unspliced,0.181540084,67.62135922,0.100673992,17.40771124,0.08771433,0.147578,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SCAND3_chr6_28570535_28616212_-_ENSG00000232040.4_ENSG00000232040.4.unspliced,0.311392904,93.17152104,0.26335995,48.74487285,0.28587076,0.6346195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
