transcript,XIST_r,XIST_perct,NEAT1_r,NEAT1_perct,Bruseq_stability,total_expression,Xsimi_p0.05,Xsimi_p0.01,Xsimi_p0.001,Nsimi_p0.05,Nsimi_p0.01,Nsimi_p0.001,semi_extract,gene_type
RBM28_chr7_128297685_128343908_-_ENSG00000106344.8_ENSG00000106344.8.unspliced,0.230542929,80.20058234,0.185938719,35.32786885,0.417073677,0.3116615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM3_chrX_48574449_48581162_+_ENSG00000102317.18_ENSG00000102317.18.unspliced,0.179469099,66.30540278,0.287866833,55.06557377,0.162003551,1.084175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM33_chr7_155644451_155781485_+_ENSG00000184863.11_ENSG00000184863.11.unspliced,0.23865055,81.89906179,0.483659996,84.8852459,0.420984072,0.2765895,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RBM38_chr20_57391396_57409333_+_ENSG00000132819.17_ENSG00000132819.17.unspliced,0.163251058,61.59818829,0.44694975,80.21311475,0.236486444,0.5135035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM39_chr20_35701347_35742312_-_ENSG00000131051.24_ENSG00000131051.24.unspliced,0.198350986,71.96700097,0.250034846,48.44262295,0.429361507,1.0032135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM4_chr11_66638667_66668374_+_ENSG00000173933.21_ENSG00000173933.21.unspliced,0.22697909,79.50501456,0.628647157,97.26229508,0.444400541,0.3188315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM41_chrX_107052095_107118823_-_ENSG00000089682.18_ENSG00000089682.18.unspliced,0.149414446,56.68068586,0.4496444,80.60655738,0.465340584,0.2188555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM45_chr2_178112424_178139011_+_ENSG00000155636.16_ENSG00000155636.16.unspliced,0.024952419,15.56130702,0.129726763,24.52459016,0.185400487,0.182171,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM48_chr7_92528773_92540481_+_ENSG00000127993.16_ENSG00000127993.16.unspliced,0.058316643,25.6227758,0.003687473,7.459016393,0.086883683,0.185097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM4B_chr11_66664998_66677887_-_ENSG00000173914.12_ENSG00000173914.12.unspliced,0.285074413,89.55030734,0.244150284,47.08196721,0.419924053,0.1454865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM5_chr3_50088919_50119021_+_ENSG00000003756.17_ENSG00000003756.17.unspliced,0.18492161,68.02005823,0.268438668,51.85245902,0.979023519,0.3386725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBM8A_chr1_145921556_145927678_-_ENSG00000265241.8_ENSG00000265241.8.unspliced,0.205315174,73.98900032,0.385641696,71.03278689,0.156493057,0.17793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBMX_chrX_136848004_136880764_-_ENSG00000147274.14_ENSG00000147274.14.unspliced,0.137854399,52.5072792,0.456810895,81.40983607,0.134369171,0.547937,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBMX2_chrX_130401987_130413656_+_ENSG00000134597.17_ENSG00000134597.17.unspliced,0.246983916,83.46813329,0.116897562,22.16393443,1.173322922,0.185621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBMXL1_chr1_88979456_88992960_-_ENSG00000213516.10_ENSG00000213516.10.unspliced,0.058394483,25.68747978,0.148884742,28.2295082,0.02637066,0.3587695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBMXL2_chr11_7088998_7091148_+_ENSG00000170748.7_ENST00000306904.7.monoexonic.unspliced,NA,NA,NA,NA,1.394675654,0.1259155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RBX1_chr22_40951347_40973309_+_ENSG00000100387.9_ENSG00000100387.9.unspliced,0.131751201,50.51763183,0.425716456,77.18032787,0.688036535,0.2907995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RC3H1_chr1_173931084_174022357_-_ENSG00000135870.13_ENSG00000135870.13.unspliced,0.303598132,92.13846652,0.416746687,75.83606557,0.373536049,0.218345,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RC3H1-IT1_chr1_174009267_174016206_-_ENSG00000236535.1_ENSG00000236535.1.unspliced,0.089851373,36.23422841,0.033378163,10.57377049,0,0.160221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,lncRNA
RC3H2_chr9_122844556_122905359_-_ENSG00000056586.16_ENSG00000056586.16.unspliced,0.140262535,53.28372695,0.254295495,49.2295082,0.275137214,0.1442135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RCC1_chr1_28505943_28539300_+_ENSG00000180198.17_ENSG00000180198.17.unspliced,0.15170995,57.78065351,0.102327569,19.49180328,0.169355004,0.830607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RCC1L_chr7_75027122_75074228_-_ENSG00000274523.5_ENSG00000274523.5.unspliced,0.078429616,32.28728567,0.267615564,51.67213115,0.36121028,0.2353705,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RCC2_chr1_17406760_17439677_-_ENSG00000179051.14_ENSG00000179051.14.unspliced,0.203515422,73.40666451,0.471046616,83.14754098,0.586218765,0.98851,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RCCD1_chr15_90954881_90963125_+_ENSG00000166965.13_ENSG00000166965.13.unspliced,0.172833888,64.50986736,0.444402295,79.86885246,0.149054736,0.349495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RCE1_chr11_66842835_66846552_+_ENSG00000173653.8_ENSG00000173653.8.unspliced,0.130380804,49.87059204,0.175233685,33.14754098,0.236825472,0.3098395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RCHY1_chr4_75479033_75514764_-_ENSG00000163743.14_ENSG00000163743.14.unspliced,0.041851789,20.68909738,0.457692052,81.47540984,0.234299989,0.158148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RCL1_chr9_4792944_4885917_+_ENSG00000120158.12_ENSG00000120158.12.unspliced,0.116984091,45.11484956,0.582176602,94.7704918,0.284679295,0.216136,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RCN2_chr15_76931738_76954393_+_ENSG00000117906.14_ENSG00000117906.14.unspliced,0.026578098,16.2406988,0.11344011,21.59016393,0.431729942,0.152436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RCOR1_chr14_102592649_102730561_+_ENSG00000089902.10_ENSG00000089902.10.unspliced,0.217429287,77.45066322,0.52541784,89.50819672,0.406609165,0.144047,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RCOR3_chr1_211258377_211316385_+_ENSG00000117625.14_ENSG00000117625.14.unspliced,0.296979597,91.2487868,0.554935759,92.73770492,0.496671757,0.1703685,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RCSD1_chr1_167630093_167708696_+_ENSG00000198771.11_ENSG00000198771.11.unspliced,0.145387298,55.09543837,0.370139924,68.80327869,0.079179476,0.375391,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RDH10_chr8_73294602_73325281_+_ENSG00000121039.10_ENSG00000121039.10.unspliced,-0.063745109,2.216111291,0.209548089,40,0.321516065,0.133393,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RDH11_chr14_67676800_67695793_-_ENSG00000072042.13_ENSG00000072042.13.unspliced,0.325051336,94.53251375,0.393967028,72.21311475,0.458841795,0.1595285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RDH13_chr19_55039108_55071291_-_ENSG00000160439.16_ENSG00000160439.16.unspliced,0.117231261,45.17955354,0.254629051,49.29508197,0.308800522,0.215684,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
RDH14_chr2_18554723_18560679_-_ENSG00000240857.2_ENSG00000240857.2.unspliced,0.158032497,59.86735684,0.338343651,63.98360656,0.164179834,0.254932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RECQL4_chr8_144511288_144517845_-_ENSG00000160957.15_ENSG00000160957.15.unspliced,0.190911677,69.86412164,0.101875456,19.40983607,0.711643176,1.21516,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RECQL5_chr17_75626845_75667189_-_ENSG00000108469.15_ENSG00000108469.15.unspliced,-0.023523807,6.00129408,0.601474681,95.95081967,0.166147067,0.145412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
REEP4_chr8_22138020_22141951_-_ENSG00000168476.12_ENSG00000168476.12.unspliced,0.119650016,46.13393724,0.321769022,61.06557377,0.235517228,0.4319255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
REEP6_chr19_1491166_1497927_+_ENSG00000115255.12_ENSG00000115255.12.unspliced,0.17367557,64.70397929,0.132493173,25.13114754,0.062565306,0.298607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RELA_chr11_65653599_65663090_-_ENSG00000173039.20_ENSG00000173039.20.unspliced,0.130567759,49.93529602,0.2244253,43.14754098,0.590778504,0.389566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RELL2_chr5_141636950_141641064_+_ENSG00000164620.9_ENSG00000164620.9.unspliced,0.01228431,12.71433193,0.214494817,41.16393443,0.149814191,0.4226045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RELT_chr11_73376399_73397474_+_ENSG00000054967.13_ENSG00000054967.13.unspliced,0.215078932,76.77127143,0.460672873,81.73770492,0.555645045,0.5707455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RER1_chr1_2391775_2405442_+_ENSG00000157916.20_ENSG00000157916.20.unspliced,0.142864851,54.33516661,0.462488859,82.04918033,1.004601341,1.22538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RERE_chr1_8352397_8848921_-_ENSG00000142599.20_ENSG00000142599.20.unspliced,0.181449311,66.93626658,0.534258247,90.50819672,0.294076122,0.1340135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,protein_coding
RESF1_chr12_31959370_31993107_+_ENSG00000174718.12_ENSG00000174718.12.unspliced,0.16303404,61.48495632,0.075183888,15.90163934,0.299128591,0.3896455,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RETSAT_chr2_85341955_85354531_-_ENSG00000042445.14_ENSG00000042445.14.unspliced,0.122490702,47.12067292,0.19840057,37.93442623,0.253671508,0.1962185,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
REV1_chr2_99400475_99490035_-_ENSG00000135945.10_ENSG00000135945.10.unspliced,0.0714961,29.76383048,0.596544089,95.59016393,0.443058681,0.1625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
REV3L_chr6_111299028_111483715_-_ENSG00000009413.17_ENSG00000009413.17.unspliced,0.078905159,32.5137496,0.597337849,95.63934426,0.420800609,0.1616935,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
REX1BD_chr19_18588685_18592337_+_ENSG00000006015.18_ENSG00000006015.18.unspliced,0.156736242,59.39825299,0.433865437,78.49180328,0.103998517,0.446753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
REXO1_chr19_1815248_1848483_-_ENSG00000079313.15_ENSG00000079313.15.unspliced,0.13141266,50.33969589,0.349295992,65.81967213,0.420273294,0.3300635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
REXO2_chr11_114439435_114450279_+_ENSG00000076043.11_ENSG00000076043.11.unspliced,0.044391438,21.30378518,0.48321468,84.83606557,0.307271387,0.5049835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
REXO4_chr9_133406059_133418096_-_ENSG00000148300.12_ENSG00000148300.12.unspliced,0.097974571,38.95179554,0.518115614,88.6557377,0.147762031,0.429538,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
REXO5_chr16_20806429_20849665_+_ENSG00000005189.20_ENSG00000005189.20.unspliced,0.129856141,49.6926561,0.246720125,47.72131148,0.297879078,0.1444915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RFC1_chr4_39287456_39366375_-_ENSG00000035928.17_ENSG00000035928.17.unspliced,0.149293909,56.63215788,0.062102066,14.21311475,0.32021946,0.1294585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RFC2_chr7_74231499_74254458_-_ENSG00000049541.11_ENSG00000049541.11.unspliced,0.177726825,65.75541896,0.507627687,87.59016393,0.355356129,0.3045345,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RFC3_chr13_33818069_33966558_+_ENSG00000133119.13_ENSG00000133119.13.unspliced,0.058677772,25.76835975,0.220640194,42.3442623,0.631431735,0.1413205,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RFC4_chr3_186789880_186807058_-_ENSG00000163918.12_ENSG00000163918.12.unspliced,0.060592194,26.20511161,0.241773614,46.55737705,0.395564432,0.4303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RFC5_chr12_118013588_118033130_+_ENSG00000111445.14_ENSG00000111445.14.unspliced,0.150658365,57.34390165,0.240395695,46.27868852,0.275698843,0.385206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RFESD_chr5_95646777_95684773_+_ENSG00000175449.15_ENSG00000175449.15.unspliced,0.101919901,40.11646716,0.124265829,23.49180328,0.180420364,0.259645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RFNG_chr17_82047902_82051831_-_ENSG00000169733.12_ENSG00000169733.12.unspliced,0.145476829,55.17631834,0.209170297,39.90163934,1.539327564,0.3462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RFPL4AP5_chr8_126174186_126175014_-_ENSG00000248720.1_ENSG00000248720.1.unspliced,NA,NA,-0.080113513,1.901639344,0,0.41127,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,processed_pseudogene
RFWD3_chr16_74621399_74666877_-_ENSG00000168411.14_ENSG00000168411.14.unspliced,0.184677261,68.00388224,0.165127691,31.26229508,0.299474035,0.3761605,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RFX1_chr19_13961530_14007039_-_ENSG00000132005.9_ENST00000254325.9,NA,NA,NA,NA,2.485170585,0.7896535,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RFX5_chr1_151340640_151347326_-_ENSG00000143390.18_ENSG00000143390.18.unspliced,0.280362508,88.95179554,0.052327602,12.57377049,0.03505985,0.133748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RFX7_chr15_56087280_56245082_-_ENSG00000181827.16_ENSG00000181827.16.unspliced,0.168139117,63.02167583,0.234828516,45.13114754,0.342556607,0.144821,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RFXANK_chr19_19192229_19201869_+_ENSG00000064490.14_ENSG00000064490.14.unspliced,-0.037079339,4.189582659,0.148555027,28.13114754,0.207528661,0.1517775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RGL2_chr6_33291654_33298942_-_ENSG00000237441.10_ENSG00000237441.10.unspliced,0.093509633,37.495956,0.478591609,84.26229508,0.752004142,0.2314375,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RGS14_chr5_177357924_177372596_+_ENSG00000169220.18_ENSG00000169220.18.unspliced,0.030410671,17.42154643,0.287397575,54.96721311,0.471947331,0.146952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RGS17P1_chr13_40992779_40993331_-_ENSG00000229473.2_ENST00000423358.2.monoexonic.unspliced,0.150611648,57.21449369,NA,NA,0.177170725,0.2439735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,processed_pseudogene
RGS19_chr20_64073181_64079988_-_ENSG00000171700.14_ENSG00000171700.14.unspliced,0.056104196,24.87868004,0.34517187,65.08196721,0.167296525,0.343696,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RHAG_chr6_49605175_49636839_-_ENSG00000112077.18_ENSG00000112077.18.unspliced,0.141292033,53.63959884,0.205932999,39.40983607,0.230823368,0.8833375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RHBDD1_chr2_226835581_226999215_+_ENSG00000144468.17_ENSG00000144468.17.unspliced,0.422465763,98.99708832,0.380654699,70.29508197,0.355487166,0.134685,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RHBDD3_chr22_29259872_29268209_-_ENSG00000100263.14_ENSG00000100263.14.unspliced,0.15127327,57.61889356,0.387463666,71.26229508,0.23020767,0.644438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RHBDL1_chr16_675671_678268_+_ENSG00000103269.14_ENSG00000103269.14.unspliced,0.095022213,38.04593983,0.521648603,89.06557377,1.958049894,0.228049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RHEB_chr7_151466012_151520120_-_ENSG00000106615.10_ENSG00000106615.10.unspliced,0.228840023,79.81235846,0.735505755,99.85245902,0.520249647,0.4498205,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
RHOBTB3_chr5_95713522_95824383_+_ENSG00000164292.13_ENSG00000164292.13.unspliced,0.130780529,50.06470398,0.311619727,59.49180328,0.245717927,0.378822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RHOC_chr1_112701127_112707434_-_ENSG00000155366.17_ENSG00000155366.17.unspliced,0.144458516,54.80427046,0.301571814,57.47540984,0.13836105,0.284508,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RHOG_chr11_3826978_3840959_-_ENSG00000177105.10_ENSG00000177105.10.unspliced,0.065826956,27.88741508,0.39926805,73.04918033,0.062215027,0.292591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RHOG2P_chrX_71352418_71352988_+_ENSG00000213706.2_ENST00000395798.2.monoexonic.unspliced,NA,NA,NA,NA,0.919851441,0.263439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,transcribed_processed_pseudogene
RHOH_chr4_40191011_40246967_+_ENSG00000168421.14_ENSG00000168421.14.unspliced,0.142190777,54.02782271,0.143977704,27.2295082,0.067164952,0.1816195,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RHOQP1_chr14_49599994_49600572_+_ENSG00000258568.1_ENST00000555758.1.monoexonic.unspliced,-0.033315804,4.513102556,-0.011850291,5.983606557,0.219230223,0.739894,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,processed_pseudogene
RHOT2_chr16_668100_674174_+_ENSG00000140983.15_ENSG00000140983.15.unspliced,0.259345426,85.57101262,0.337388181,63.81967213,0.658893231,0.7153435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RIC8A_chr11_207708_215113_+_ENSG00000177963.15_ENSG00000177963.15.unspliced,0.188370745,69.12002588,0.269135053,51.96721311,0.391934063,0.312174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RICTOR_chr5_38937920_39074402_-_ENSG00000164327.14_ENSG00000164327.14.unspliced,0.296084691,91.13555484,0.38967119,71.63934426,0.365838644,0.3530035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RIF1_chr2_151409883_151508013_+_ENSG00000080345.18_ENSG00000080345.18.unspliced,0.194906506,71.06114526,0.434281734,78.54098361,0.440907758,0.5403945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RILP_chr17_1646145_1649866_-_ENSG00000167705.12_ENSG00000167705.12.unspliced,-0.038562827,4.09252669,0.078952583,16.40983607,0.250265697,0.2765515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RILPL1_chr12_123470054_123533719_-_ENSG00000188026.13_ENSG00000188026.13.unspliced,-0.032491322,4.62633452,0.306646341,58.44262295,0.320558467,0.1373135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RIMBP3_chr22_18605815_18611919_-_ENSG00000275793.1_ENST00000619918.1.monoexonic.unspliced,0.093233003,37.38272404,NA,NA,0.057837585,0.1469485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RIMOC1_chr5_41904188_41921636_+_ENSG00000205765.10_ENSG00000205765.10.unspliced,0.338236291,95.51924943,0.02133465,9.245901639,0.116982877,0.2313845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RING1_chr6_33208500_33212722_+_ENSG00000204227.5_ENSG00000204227.5.unspliced,0.429938052,99.14267227,0.490842219,85.75409836,0.207916572,0.274629,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RINT1_chr7_105532169_105567677_+_ENSG00000135249.8_ENSG00000135249.8.unspliced,-0.00184341,9.560012941,0.208771741,39.86885246,0.47373496,0.2401175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RIOK1_chr6_7389793_7418037_+_ENSG00000124784.9_ENSG00000124784.9.unspliced,0.148666687,56.40569395,0.228008255,43.91803279,0.492046031,0.23067,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RIOK2_chr5_97160867_97183247_-_ENSG00000058729.11_ENSG00000058729.11.unspliced,0.029586385,17.21125849,0.15334232,29.01639344,0.253383331,0.1389285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RIOK3_chr18_23453287_23486603_+_ENSG00000101782.15_ENSG00000101782.15.unspliced,0.06399156,27.41831123,0.27749116,53.19672131,0.493002946,0.1865365,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RIOX2_chr3_97941818_97972457_-_ENSG00000170854.18_ENSG00000170854.18.unspliced,0.183864165,67.87447428,0.202632138,38.72131148,0.196888637,0.147644,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RIPK1_chr6_3063824_3115187_+_ENSG00000137275.16_ENSG00000137275.16.unspliced,0.086561021,35.02102879,0.539029136,91.14754098,0.311193241,0.1339705,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
RIPOR3_chr20_50586108_50691542_-_ENSG00000042062.13_ENSG00000042062.13.unspliced,0.344412808,95.90747331,0.657406896,98.31147541,0.241926458,0.197454,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
RITA1_chr12_113185526_113192368_+_ENSG00000139405.16_ENSG00000139405.16.unspliced,0.080230608,32.90197347,0.006251185,7.737704918,0.145120243,0.130624,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RLF_chr1_40161387_40240921_+_ENSG00000117000.9_ENSG00000117000.9.unspliced,0.25217293,84.40634099,0.451352578,80.86885246,0.274394423,0.215076,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RLIG1_chr12_88033846_88050160_+_ENSG00000133641.18_ENSG00000133641.18.unspliced,0.035178866,18.82885797,0.187483584,35.75409836,0.129120951,0.4063315,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RLIM_chrX_74582976_74614624_-_ENSG00000131263.13_ENSG00000131263.13.unspliced,0.094910024,37.98123585,0.076503119,16.13114754,0.132788043,0.2023735,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RMC1_chr18_23503496_23531822_+_ENSG00000141452.11_ENSG00000141452.11.unspliced,0.088129282,35.6357166,0.240915954,46.36065574,0.484077441,0.1311925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RMDN1_chr8_86468257_86514357_-_ENSG00000176623.12_ENSG00000176623.12.unspliced,0.050664172,23.30960854,0.076697664,16.14754098,0.211814573,0.139153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RMDN3_chr15_40735884_40755851_-_ENSG00000137824.16_ENSG00000137824.16.unspliced,0.17262242,64.42898738,0.408612551,74.55737705,0.672375853,0.296557,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RMND1_chr6_151398898_151452158_-_ENSG00000155906.20_ENSG00000155906.20.unspliced,0.061386287,26.39922355,0.252151452,48.7704918,0.165422739,0.1285925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RMND5B_chr5_178130996_178150568_+_ENSG00000145916.19_ENSG00000145916.19.unspliced,0.218208935,77.59624717,0.008445219,7.901639344,0.178598576,0.207177,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RNASEH1_chr2_3541430_3558333_-_ENSG00000171865.10_ENSG00000171865.10.unspliced,0.054970698,24.47428017,0.135745949,25.55737705,0.193841801,0.2404865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RNASEH2C_chr11_65714005_65720818_-_ENSG00000172922.11_ENSG00000172922.11.unspliced,0.139915596,53.138143,0.143022922,26.93442623,0.091582957,0.174431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RNASEK_chr17_7012417_7014532_+_ENSG00000219200.12_ENSG00000219200.12.unspliced,0.051004064,23.40666451,0.223608293,42.90163934,0.156139226,0.1437355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RNASET2_chr6_166922113_166957191_-_ENSG00000026297.17_ENSG00000026297.17.unspliced,0.226521087,79.3756066,0.563881674,93.39344262,0.312017853,0.130938,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
RNF10_chr12_120533480_120577588_+_ENSG00000022840.17_ENSG00000022840.17.unspliced,0.129794274,49.66030411,0.166036447,31.42622951,0.476712597,0.1296125,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,protein_coding
RNF114_chr20_49936336_49953885_+_ENSG00000124226.11_ENSG00000124226.11.unspliced,0.152039667,57.89388547,0.542607036,91.42622951,0.559840166,0.356888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,protein_coding
RNF123_chr3_49689538_49721529_+_ENSG00000164068.16_ENSG00000164068.16.unspliced,0.123208259,47.36331284,0.451404216,80.8852459,0.353491723,0.170133,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,protein_coding
